A,B
P53953,Q12191
P53953,P20048
P40073,P11710
P40073,P53297
P40073,P35197
P40073,P09620
P40073,Q07454
P40073,P43582
P40073,P42884
P40073,P36122
P40073,P38844
P40073,P47152
P40073,P53901
P40073,P25578
P40073,P53832
P40073,P38909
P40073,P53981
P40073,Q99299
P40073,P39709
P40073,P0CE11
P40073,P40071
P40073,P53320
P40073,P36032
P40073,Q04746
P40073,Q12382
P40073,P43542
P40073,P53344
P40073,P38723
P40073,P39010
P40073,P25656
P40073,P40088
P40073,P14180
P40073,P40107
P40073,P38637
P40073,P32831
P40073,P21595
P40073,Q12283
P40073,P40526
P40073,P39677
P40073,Q07560
P40073,Q06810
P40073,P24813
P40073,P47179
P40073,P54005
P40073,Q01896
P40073,P32768
P40073,P38894
P40073,P37303
P40073,Q12122
P40073,Q12221
P40073,P40081
P40073,P39724
P40073,P00549
P40073,P43497
P40073,P36091
P40073,P13587
P40073,Q12691
P40073,P25596
P40073,P40414
P40073,Q3E758
P40073,Q3E813
P40073,P32352
P40073,P46961
P40073,P38176
P40073,P25641
P40073,P33775
P40073,P36101
Q08199,Q12450
Q08199,P38819
Q08199,P41546
Q08199,Q08227
Q08199,P47133
Q08199,P39549
Q08199,Q3E7B6
Q08199,P43581
Q08199,P18962
Q08199,P15367
Q08199,P23501
Q08199,P32469
Q08199,Q03677
Q08199,P43613
Q08199,Q12404
Q08199,P38799
Q08199,P40085
Q08199,Q03557
Q08199,Q12171
Q08199,P32789
Q08199,P42949
Q08199,P53938
Q08199,P38912
Q08199,P40491
Q08199,P39677
Q08199,P47007
Q08199,Q06070
Q08199,Q06200
Q08199,P38711
Q08199,P32353
Q08199,Q08745
Q08199,Q03029
Q08199,Q06116
Q08199,P38790
Q08199,P54781
Q08199,P40318
P36096,P38356
P36096,Q08232
P36096,Q12015
P36096,Q12229
P36096,P69771
P36096,Q12096
P36096,Q12672
P36096,Q04080
P36096,Q03254
P36096,P39956
P36096,P38867
P36096,P38152
P36096,Q04004
P36096,P40042
P36096,P53188
P36096,Q02969
P36096,P21592
P36096,Q12031
P36096,Q06592
P36096,Q06104
P36096,P40570
P40009,P32352
P40009,P38813
P40009,Q03691
P40009,Q06328
P40009,P08432
P40009,Q03798
P40009,P53757
P40009,Q12416
P40009,Q99299
P40009,Q99385
P40009,P40975
P40009,P32791
P40009,Q08980
P40009,P39683
P40009,P53262
P40009,Q04005
P40009,P00044
P40009,Q12520
P40009,Q12145
P40009,P08593
P40009,P46784
P40009,Q08745
P40009,Q3E757
P35206,P38287
P35206,P38995
P35206,P38992
P35206,P38994
P35206,P36107
P35206,P46988
P35206,P38307
P35206,P25573
P35206,P25617
P35206,Q04608
P35206,P32626
P35206,P39994
P35206,P53046
P35206,P53312
P35206,P53048
P35206,P38851
P35206,P40531
P35206,P47164
P35206,P36002
P35206,P36029
P35206,P33753
P35206,Q06147
P35206,Q03677
P35206,P23585
P35206,P48560
P35206,Q08237
P35206,P40962
P35206,Q12166
P35206,Q08579
P35206,Q12106
P35206,Q12256
P35206,Q12382
P35206,P31379
P35206,P38264
P35206,P38286
P35206,P25580
P35206,P08456
P35206,P38703
P35206,P38819
P35206,P40548
P35206,P40478
P35206,P39540
P35206,P35723
P35206,P36057
P35206,Q12450
P35206,P46961
P35206,P40350
P35206,Q06644
P35206,P04817
P35206,Q03655
P35206,Q08980
P35206,P33335
P35206,P53262
P35206,Q12359
P35206,Q02896
P35206,P54781
P35206,P40088
P35206,Q12675
P35206,Q04458
P35206,Q12246
P35206,P47013
P35206,P38971
P35206,P52923
P35206,Q07950
P35206,Q08227
P35206,P10870
P35206,Q07500
P35206,P32353
P35206,P00425
P35206,P24521
P35206,P32465
P35206,P42941
P35206,P07149
P35206,Q07804
P35206,P05373
P35206,P47082
P35206,P38954
P35206,P46151
P35206,P53273
P35206,P38921
P35206,P81449
P35206,P09950
P35206,Q12362
P35206,P04806
P35206,P32901
P35206,P39714
P35206,P54113
P35206,P28789
P35206,P36001
P35206,P46681
P35206,P33421
P35206,P12683
P35206,P50276
P35206,P25372
P35206,Q07560
P35206,P47016
P35206,P09201
P35206,P20051
P35206,P25376
P35206,P38702
P35206,P22140
P35206,P41921
P35206,Q06817
P35206,P00044
P35206,Q12155
P35206,Q12393
P35206,Q05776
P35206,Q06058
P35206,Q04969
P35206,Q12746
P35206,P32559
P35206,Q03557
P35206,P38909
P35206,Q99332
P35206,P15801
P35206,Q01926
P35206,Q08818
P35206,P32568
P35206,Q12500
P35206,Q12512
P35206,Q05827
P35206,P89113
P35206,P38335
P35206,P25639
P35206,Q12205
P35206,P53872
P35206,P53075
P35206,P43571
P35206,P38179
P35206,P53868
P35206,P53730
P35206,P53253
P35206,P32363
P35206,P38167
P35206,Q99287
P35206,Q02201
P35206,P47111
P35206,P11792
P35206,Q06098
P35206,P38069
P35206,Q92317
P35206,Q06835
P35206,P54857
P35206,Q05567
P35206,Q04081
P35206,P53188
P35206,P50084
P35206,P38626
P35206,P40514
P35206,Q12672
P35206,P53938
P35206,P25355
P35206,P38904
P35206,P02406
P35206,P53317
P35206,P15367
P35206,Q07830
P35206,Q12035
P35206,P38912
P35206,P53903
P35206,Q04080
P35206,P41733
P35206,P25353
P35206,P10622
P35206,P01097
P35206,P35197
P35206,P0C2H7
P35206,P39101
P35206,P05747
P35206,P25339
P35206,P53035
P35206,P53206
P35206,Q3E757
P35206,P24000
P35206,P42939
P35206,P32905
P35206,P38836
P35206,P38849
P35206,P40309
P35206,P46990
P35206,P39516
P35206,P35127
P35206,P36101
P35206,P35731
P35206,P36088
P35206,P36081
P35206,P34246
P35206,P36003
P35206,P34240
P35206,P28584
P35206,Q06005
P35206,P41057
P35206,P0C2H9
P35206,Q03759
P35206,Q04216
P35206,P40218
P35206,Q03656
P35206,P46784
P35206,Q05031
P35206,P33309
P35206,P48164
P35206,P53910
P35206,Q92325
P35206,P05319
P35206,Q08300
P35206,Q3E7B9
P35206,Q12218
P35206,Q99248
P35206,Q12314
P35206,P33448
P35206,Q08421
P35206,Q08422
P35206,Q08650
P35206,P07884
P35206,Q02785
P35206,Q06107
P35206,Q06537
P35206,P38312
P35206,P38325
P35206,P38140
P35206,Q2V2Q1
P35206,Q12027
P35206,P19881
P35206,Q03446
P35206,Q12691
P35206,P32839
P35206,Q04066
P35206,P32474
P35206,P39983
P35206,P39924
P35206,Q12119
P35206,P27697
P35206,P53100
P35206,Q8TGU1
P35206,P53283
P35206,Q05451
P35206,P40540
P35206,P40318
P35206,P40455
P35206,P36084
P35206,P09368
P35206,Q99296
P35206,P0C0T4
P35206,Q06143
P35206,Q06991
P35206,Q04235
P35206,Q04658
P35206,Q03631
P35206,P39103
P35206,Q3E760
P35206,Q12674
P35206,P53954
P35206,P53937
P35206,P53891
P35206,P53841
P35206,P32462
P35206,P07281
P35206,Q08058
P35206,Q3E7Z9
P35206,Q08223
P35206,Q08225
P35206,Q12462
P35206,Q12333
P35206,Q3E7A5
P35206,Q01919
P35206,P52960
P35206,Q03085
P35206,Q12286
P35206,Q06089
P35206,P25587
P35206,P26370
P35206,Q12229
P35206,P47007
P35206,P47818
P35206,Q03760
P35206,Q08646
P35206,Q12520
P35206,Q06104
P35206,Q3E785
P35206,P21595
P35206,P09620
P35206,Q3E7Y6
P35206,Q12133
P35206,P32469
P35206,Q3E747
P35206,Q12179
P38287,Q05827
P38287,P47082
P38287,Q12349
P38287,P54070
P38287,Q02785
P38287,P53157
P38287,P39726
P38287,Q12205
P38287,P31755
P38287,P38069
P38287,P38992
P38287,Q92317
P38287,P38913
P38287,P47058
P38287,P40857
P38287,P39012
P38287,P25379
P38287,P25618
P38287,P32771
P38287,Q12454
P38287,P38954
P38287,Q03833
P38287,Q04623
P38287,Q06328
P38287,Q04081
P38287,P53188
P38287,P53123
P38287,P53053
P38287,P53200
P38287,P53203
P38287,P53214
P38287,P40318
P38287,P38927
P38287,P10566
P38287,P35724
P38287,P32330
P38287,P36059
P38287,P36157
P38287,Q07927
P38287,Q06251
P38287,P50109
P38287,P53719
P38287,Q12405
P38287,Q12274
P38287,P40353
P38287,Q02933
P38287,P43540
P38287,P29704
P38287,P32353
P38287,P54781
P38287,P25340
P38287,P53832
P40548,Q04751
P40548,P39547
P40548,P38298
P40548,P38356
P40548,P25376
P40548,P38992
P40548,P49018
P40548,P04817
P40548,P43542
P40548,P21147
P40548,P53045
P40548,P53322
P40548,P53048
P40548,P38723
P40548,P38837
P40548,P39540
P40548,P46965
P40548,Q12164
P40548,P12683
P40548,Q03655
P40548,P46961
P40548,Q08980
P40548,Q08986
P40548,P33335
P40548,P53849
P40548,Q05776
P40548,Q03557
P40548,P15801
P40548,P48164
P40548,P02406
P40548,P38701
P40548,P87262
P40548,P25654
P40548,P87275
P40548,P38770
P40548,P15496
P40548,P17064
P40548,P43590
P40548,P48236
P40548,P38071
P40548,P25608
P40548,P40085
P40548,P32644
P40548,P43551
P40548,P16965
P40548,Q99296
P40548,Q05926
P40548,O13578
P40548,Q04461
P40548,Q03792
P40548,P10174
P40548,P21182
P40548,P27810
P40548,P47001
P40548,P34246
P40548,Q07798
P40548,Q03080
P40548,P53073
P40548,P46683
P40548,P81450
P35127,P47116
P35127,P36088
P35127,P54785
P35127,Q8L9T5
P35127,P62987|Q3MIH3|Q7Z4P3
P35127,P0CG48
P35127,P43551
P35127,P07275
P35127,P38794
P35127,Q04364
P35127,P53332
P35127,P40558
P35127,P40546
P35127,P40498
P35127,Q02983
P35127,P15496
P35127,P38354
P35127,Q3E7B6
P35127,P25370
P35127,Q12518
P35127,P38966
P35127,Q04935
P35127,Q8TGU2
P35127,P43623
P35127,P46950
P35127,P38778
P35127,P39525
P35127,P36172
P35127,Q3E813
P35127,P0CF16
P35127,Q03655
P35127,Q08361
P35127,P62651
P35127,P50085
P35127,P08425
P35127,P08432
P35127,P21182
P53259,P00431
P53259,P21182
P53259,P38307
P53259,P38358
P53259,P32771
P53259,Q04406
P53259,P17695
P53259,P08459
P53259,P43602
P53259,P53048
P53259,P18962
P53259,P40572
P53259,P47157
P53259,P36002
P53259,P36107
P53259,P10963
P53259,P54838
P53259,P32559
P53259,Q04210
P53259,P24521
P53259,Q05164
P53259,Q99373
P53259,Q03029
P53259,P36112
P53259,Q04472
P53259,P07274
P53259,P36163
P53259,Q04172
P53259,P42949
P53259,P39722
P53259,P43122
P53259,P40057
P53259,P53123
P53259,P53072
P53259,Q05955
P53259,P53937
P53259,Q12039
P53259,P53722
P00431,P07143
P00431,P00044
P00431,P25354
P00431,P17649
P00431,P36112
P00431,P32789
P00431,P00890
P00431,P38876
P00431,P07251
P00431,P46367
P00431,Q08245
P00431,P00360
P00431,P00549
P00431,P10963
P00431,Q6RW13
P00431,P43355
P00431,Q96DZ9
P00431,A0A024R9E4|Q969L2
P00431,A0A024R258|Q9UMX0
P33314,P11710
P33314,P25573
P33314,Q99299
P33314,P40994
P33314,P53950
P33314,Q96VH2
P33314,Q05611
P33314,P39945
P33314,Q3E760
P33314,P46972
P33314,P53616
P33314,P53938
P33314,Q06116
P35197,P40529
P35197,Q01976
P35197,Q06705
P35197,P25656
P35197,P42934
P35197,P36164
P35197,P06197
P35197,Q04412
P35197,A0A024R3Q0|P84077
P35197,P80235
P35197,P32768
P35197,P38071
P35197,P21375
P35197,Q12697
P35197,P39683
P35197,P53262
P35197,Q99299
P35197,P39931
P35197,P38867
P35197,Q07843
P35197,Q06636
P35197,Q92317
P35197,P53317
P35197,P11655
P35197,P39548
P35197,Q8TGV0
P35197,P38126
P35197,P25345
P35197,P25653
P35197,Q03774
P35197,P53083
P35197,Q12500
P35197,P53938
P35197,Q04066
P35197,P53177
P35197,P46990
P35197,P35994
P35197,P32353
P35197,Q08295
P35197,Q3E735
P35197,P38264
P35197,P40093
P11655,P41546
P11655,P18414
P11655,Q08109
P11655,Q12117
P11655,P38994
P11655,P36084
P11655,Q12164
P11655,P48353
P11655,P35196
P11655,Q12035
P11655,P40986
P11655,P13188
P11655,P38246
P11655,P38356
P11655,P25654
P11655,Q07560
P11655,P01097
P11655,P48569
P11655,Q07655
P11655,P21595
P11655,P43571
P11655,P43552
P11655,P53123
P11655,P42941
P11655,P50080
P11655,P40540
P11655,P40414
P11655,P47051
P11655,P35724
P11655,P28319
P11655,P24309
P11655,Q05854
P11655,Q03707
P11655,P13483
P11655,P39523
P11655,P32352
P11655,P32874
P11655,Q08118
P11655,Q08281
P11655,Q12043
P11655,Q08559
P11655,Q99299
P11655,Q08971
P11655,P46683
P11655,Q3E7Z8
P11655,P40002
P11655,P38799
P11655,P32860
P11655,P32353
P11655,P29029
P11655,Q03151
P11655,Q03233
P11655,P07884
P11655,Q3E806
P11655,Q92317
P11655,Q04082
P11655,Q04418
P11655,P43589
P11655,P53062
P11655,P38791
P11655,P15700
P11655,P14164
P11655,P36057
P11655,Q07830
P11655,Q12186
P11655,Q03254
P11655,P38770
P11655,P23797
P11655,Q06835
P11655,Q6Q595
P11655,P38074
P11655,P38335
P11655,P25362
P11655,P25332
P11655,Q12191
P11655,Q07541
P11655,P10622
P11655,P26370
P11655,P48365
P11655,P48015
P11655,P40057
P11655,P43595
P11655,P25339
P11655,P53065
P11655,P53059
P11655,P53219
P11655,Q3E757
P11655,P53253
P11655,P24000
P11655,P38763
P11655,P38858
P11655,P38876
P11655,P40445
P11655,P46998
P11655,P46990
P11655,P40896
P11655,P36088
P11655,P36085
P11655,P34246
P11655,P28584
P11655,Q12431
P11655,Q07879
P11655,Q12235
P11655,Q12090
P11655,Q06567
P11655,Q06058
P11655,P0CF17
P11655,P32796
P11655,P54781
P11655,Q04216
P11655,Q03829
P11655,Q03656
P11655,Q03496
P11655,Q08219
P11655,P21182
P11655,Q08280
P11655,Q12416
P11655,Q12246
P11655,Q12245
P11655,Q99373
P11655,Q12188
P11655,P53390
P11655,Q06537
P11655,Q07534
P11655,P50085
P11655,P38849
P11655,Q8TGV0
P11655,P38163
P11655,P38162
P11655,P38243
P11655,Q3E781
P11655,P25587
P11655,P39994
P11655,P43551
P11655,P05747
P11655,P53172
P11655,P53171
P11655,P53164
P11655,P53157
P11655,P53100
P11655,P53035
P11655,P17649
P11655,P48236
P11655,P40476
P11655,P40447
P11655,Q3E7Z3
P11655,Q3E801
P11655,P40884
P11655,P47144
P11655,P34250
P11655,Q12144
P11655,Q05777
P11655,P06106
P11655,Q3E795
P11655,P53759
P11655,P54783
P11655,P40209
P11655,Q8TGS7
P11655,P53869
P11655,P89113
P11655,Q08224
P11655,Q3E807
P11655,P33448
P11655,Q12171
P11655,Q3E736
P11655,Q08601
P11655,Q02888
P11655,P54785
P11655,P45978
P11655,Q12133
P11655,P54730
P11655,P20048
Q06836,P38994
Q06836,P38791
Q06836,P40414
Q06836,P40464
Q06836,P62651
Q06836,P40107
Q06836,P06174
Q06836,Q01919
Q06836,P22215
Q06836,Q06636
Q06836,Q04080
Q06836,Q04082
Q06836,P53241
Q06836,Q07830
Q06836,P41733
Q06836,P14164
Q06836,P46961
Q06836,P25345
Q06836,P32901
Q06836,P53895
Q06836,P47190
Q06836,P46151
Q06836,P41546
Q06836,P40527
P07272,P47128
P07272,Q12117
P07272,P53193
P07272,P53262
P07272,P15700
P07272,Q12745
P07272,P35202
P07272,P07807
P07272,P07285
P07272,P53083
P07272,Q05451
P07272,P32339
P07272,Q08299
P07272,Q12416
P07272,Q99297
P07272,P46683
P07272,P49089
P07272,P40312
P07272,P21592
P07272,Q12311
P07272,P38770
P07272,P10355
P07272,P53062
P07272,P49166
P25574,P39540
P25574,Q12746
P25574,P36039
P25574,P48353
P25574,P47116
P25574,P53262
P25574,P41546
P25574,P38264
P25574,Q12221
P25574,Q04082
P25574,P32347
P25574,Q06636
P25574,P53903
P25574,P40986
P25574,P53062
P25574,P38770
P25574,Q6B2U8
P25574,P38306
P25574,Q12069
P25574,P52911
P25574,P21623
P25574,Q04433
P25574,P29467
P25574,P39961
P25574,P46945
P25574,P40586
P25574,P23501
P25574,P14772
P25574,P49166
P25574,Q05955
P25574,P40218
P25574,P49095
P25574,P39113
P25574,P53981
P25574,P40312
P25574,P38867
P14164,P00912
P14164,P39718
P14164,Q12504
P14164,P35208
P14164,Q12221
P14164,P40986
P14164,Q04082
P14164,P32896
P14164,P38770
P14164,P23797
P14164,Q12362
P14164,Q04174
P14164,P46961
P14164,P39549
P14164,P38992
P14164,P47116
P14164,Q06058
P14164,Q08223
P14164,Q12416
P14164,Q3E7B6
P14164,P47145
P14164,P36147
P14164,P38904
P14164,P38772
P14164,P49018
P14164,P29704
P14164,P53734
P14164,P07274
P14164,P38994
P14164,P40527
P14164,Q00245
P14164,P38637
P14164,Q03691
P14164,Q07830
P14164,Q07953
P14164,P53893
P14164,P38179
P14164,Q12041
P14164,Q04081
P14164,Q04399
P14164,P08459
P14164,P32644
P14164,P38741
P14164,P40481
P14164,P40464
P14164,P47114
P14164,P47152
P14164,P36026
P14164,P33310
P14164,Q05776
P14164,Q06563
P14164,Q06053
P14164,P50945
P14164,P27514
P14164,P53722
P14164,Q02648
P14164,P34224
P14164,Q07560
P14164,P13587
P14164,Q06644
P14164,P0C2H7
P14164,P39101
P14164,P87275
P14164,P53164
P14164,P53070
P14164,P17122
P14164,P46958
P14164,P40884
P14164,P47182
P14164,Q04545
P14164,P33448
P46972,P49686
P46972,P39994
P46972,P53212
P46972,P38715
P46972,P22135
P46972,P47051
P46972,P47125
P46972,Q12219
P46972,Q08818
P46972,P46367
P46972,Q02981
P46972,P25579
P46972,P47065
P46972,P39677
P46972,P24004
P46972,Q12416
P46972,P16661
P46972,Q92317
P46972,P23503
P46972,P25040
P46972,P32896
P46972,P40986
P46972,Q06636
P46972,P42949
P46972,P38172
P46972,P04385
P46972,P38312
P46972,P38152
P46972,Q6Q5X2
P46972,Q04006
P46972,Q05611
P46972,P40017
P46972,P53071
P46972,P53046
P46972,P38702
P46972,P39516
P46972,P32385
P46972,P39709
P46972,P34219
P46972,P38332
P46972,P25565
P46972,P25605
P46972,P25566
P46972,P25568
P46972,P25362
P46972,P25638
P46972,P25334
P46972,P37262
P46972,P17261
P46972,P25372
P46972,P25654
P46972,P25346
P46972,Q07555
P46972,P54857
P46972,Q04608
P46972,Q03455
P46972,Q12041
P46972,P38992
P46972,Q03306
P46972,Q03036
P46972,P40080
P46972,P53157
P46972,P32375
P46972,P47056
P46972,P40361
P46972,P47030
P46972,P32604
P46972,P47107
P46972,P47133
P46972,P36081
P46972,P08432
P46972,Q07986
P46972,Q12385
P46972,P32329
P46972,Q12288
P46972,Q05998
P46972,Q06148
P46972,P0C2H9
P46972,P53910
P46972,P53722
P46972,P21182
P46972,Q08225
P46972,P22148
P46972,Q12218
P46972,P41696
P46972,Q12256
P46972,P09937
P46972,Q02754
P46972,P33311
P46972,Q06815
P46972,Q06107
P46972,Q06524
P46972,Q04018
P46972,Q08226
P46972,P33890
P46972,P38909
P46972,Q12324
P46972,Q01926
P46972,Q02783
P46972,P54115
P46972,Q08930
P46972,Q12048
P46972,Q8TGQ7
P46972,Q04935
P36084,Q12186
P36084,P32909
P36084,P53123
P36084,P38074
P36084,P24309
P36084,Q12089
P36084,Q12221
P36084,P08425
P36084,P08593
P36084,P25039
P36084,Q03760
P36084,P41546
P36084,P38156
P36084,P53206
P36084,P41057
P36084,P53893
P36084,P62651
P36084,Q03656
P36084,P53297
P36084,P38994
P36084,P53083
P36084,Q06636
P36084,P49018
P36084,Q92317
P36084,Q04082
P36084,P38904
P36084,P43589
P36084,P02406
P36084,P38770
P36084,P47088
P36084,Q07830
P36084,Q03254
P36084,P07807
P36084,P46961
P36084,Q06835
P36084,P39933
P36084,P32896
P36084,P38292
P36084,Q3E776
P36084,P25656
P36084,P52867
P36084,Q12082
P36084,P25339
P36084,P53171
P36084,P53214
P36084,P40556
P36084,P40438
P36084,P47114
P36084,P47127
P36084,P32353
P36084,P35192
P36084,Q08559
P36084,Q08745
P36084,P33550
P36084,Q04773
P36084,P53507
P36084,P07281
P36084,Q12200
P36084,Q5VWX1
P36084,O14641
P36084,Q08379
P36084,Q8N5R6
P36084,Q15415
P36084,P37298
P36084,P40527
P36084,P47128
P36084,Q12191
P11927,P35208
P09201,P06106
P09201,P42950
P09201,P38791
P09201,P38809
P09201,Q04689
P09201,Q08921
P09201,P07285
P09201,P50264
P09201,P08432
P09201,Q06405
P09201,Q08271
P09201,P38063
P09201,P21182
P09201,P38790
P09201,P38992
P09201,P32784
P09201,P35731
P09201,P28263
P09201,P53899
P09201,P53140
P09201,P07274
P09201,P25335
P09201,Q08745
P09201,P09467|Q2TU34
P49686,P53327
P49686,P36088
P49686,Q12672
P49686,P00549
P49686,P04618|Q77YF8
P49686,Q06247
P49686,P38770
P49686,Q9URQ3
P49686,P23797
P49686,Q12362
P49686,P07274
P49686,Q2V2Q1
P49686,Q07788
P49686,P53123
P49686,P53128
P49686,Q02820
P49686,P33310
P49686,P0C074
P49686,Q12311
P49686,Q06608
P49686,Q07560
P49686,Q12164
Q99188,Q3E7B6
Q99188,P14905
Q99188,P25654
Q99188,P10355
Q99188,P22289
Q99188,P08432
Q99188,P54781
Q99188,Q04216
Q99188,Q3E846
Q99188,P53937
Q99188,P24720
P41546,P47088
P41546,P40350
P41546,P53868
P41546,P53296
P41546,P53730
P41546,P32353
P41546,P38179
P41546,Q04969
P41546,P38264
P41546,Q08109
P41546,Q05787
P41546,Q03860
P41546,P40540
P41546,Q99287
P41546,P48560
P41546,P25639
P41546,P09950
P41546,Q06098
P41546,P40041
P41546,P49018
P41546,P40085
P41546,P53058
P41546,Q07927
P41546,P39102
P41546,Q08045
P41546,P40219
P41546,Q03792
P41546,P53938
P41546,P15367
P41546,P41733
P41546,Q12746
P41546,P62651
P41546,P52960
P41546,P39720
P41546,P53838
P41546,P38307
P41546,P53839
P41546,P36039
P41546,P53073
P41546,P43613
P41546,Q08651
P41546,Q08646
P41546,Q12039
P41546,P25618
P41546,P32352
P41546,P46965
P41546,P21182
P41546,Q00245
P41546,P53849
P41546,P36051
P41546,P53075
P41546,Q06636
P41546,Q04080
P41546,P33775
P41546,P38813
P41546,P25579
P41546,P38211
P41546,P53306
P41546,P38242
P41546,P20048
P41546,P46971
P41546,P53253
P41546,P32363
P41546,Q12382
P41546,Q06200
P41546,Q12221
P41546,P35196
P41546,P16661
P41546,Q04082
P41546,P53178
P41546,Q07830
P41546,Q12133
P41546,P39012
P41546,Q12745
P41546,Q04174
P41546,P46961
P41546,P18414
P41546,P38221
P41546,P43636
P41546,P23797
P41546,Q3E820
P41546,P25379
P41546,Q12191
P41546,Q04924
P41546,Q06390
P41546,P53140
P41546,P40488
P41546,Q3E7A0
P41546,P36122
P41546,P47818
P41546,Q03695
P41546,P53950
P41546,P53872
P41546,P04817
P41546,P43571
P41546,Q06104
P41546,Q12188
P41546,P25042
P41546,Q07560
P41546,Q06143
P41546,P07286
P41546,P24813
P38074,P39997
P38074,P53942
P38074,P53200
P38074,P47114
P38074,P53262
P38074,P26364
P38074,P38971
P38074,Q01217
P38074,P53111
P38074,P19516
P38074,O13529
P38074,P38073
P38074,P32353
P38074,P12683
P38074,P40358
P38074,P25587
P38074,P38210
P38074,P39677
P38074,P22148
P38074,Q03210
P38074,P31755
P38074,P46988
P38074,Q03760
P38074,Q12245
P38074,Q06892
P38074,P38066
P38074,Q03792
P38074,P39975
P38074,P0C2H8
P38074,P25345
P38074,Q3E7C1
P38074,P17423
P38074,P00912
P38074,Q12416
P38074,P46683
P38074,Q12025
P38074,P53110
P38074,P38765
P38074,Q12160
P38074,Q12346
P38074,P53107
P38074,P27616
P38074,P39101
P38074,P28321
P38074,P32875
P38074,P14180
P38074,P38187
P38074,P47101
P38074,P54730
P38074,Q05948
P38074,P53981
P38074,P0C2I4
P38074,P52960
P38074,P40012
P38074,Q03758
P38074,P38835
P38074,Q06179
P38074,Q06833
P38074,Q12039
P38074,P54858
P38074,P46950
P38074,Q3E824
P38074,P09038
P38074,P53331
P38074,Q03306
P38074,P53630
P38074,P38851
P38074,P43562
P38074,P45978
P38074,Q12221
P38074,Q06636
P38074,Q12450
P38074,P53062
P38074,Q12186
P38074,Q07788
P38074,Q05926
P38074,P25339
Q08214,P14284
Q08214,P53397
Q08214,P12689
Q08214,A0A024R2S9|P40692|Q59EG3
Q08214,Q3E7B6
Q08214,Q01519
Q08214,Q12036
Q08214,Q08702
Q08214,P38207
Q08214,P12887
Q08214,Q8TGU1
Q08214,Q07950
Q08214,Q03787
Q08214,P46958
Q08214,P38221
Q08214,Q12745
Q08214,P38140
Q08214,Q8TGK4
Q08214,Q07362
Q08214,Q3E7C1
Q08214,P0CE11
Q08214,P39945
Q08214,P43549
Q08214,P43618
Q08214,P32338
Q08214,P38867
Q08214,Q3E7Z4
Q08214,Q3E7A3
Q08214,P0CD98
Q08214,Q04364
Q08214,Q3E760
Q08214,Q03151
Q08214,Q03175
Q08214,P53822
Q08214,P39718
Q08214,P25639
Q08214,Q12331
Q08214,P40449
Q08214,P47008
Q08214,P46990
Q08214,P34250
Q08214,P36029
Q08214,P36170
Q08214,Q05776
Q08214,P53970
Q08214,P40312
Q08214,P53925
Q08214,P52960
Q08214,P54115
Q08214,Q08957
Q08214,Q12132
Q08214,Q3E804
Q08214,Q06116
P38794,P07807
P38794,P40986
P38794,P53303
P38794,Q9URQ3
P38794,P39549
P38794,P38212
P38794,P38284
P38794,P38358
P38794,Q03771
P38794,P33416
P38794,P32660
P38794,P32338
P38794,P53322
P38794,P39102
P38794,P18496
P38794,P38921
P38794,Q08281
P38794,P47190
P38794,P46151
P38794,Q12139
Q03254,P18899
Q03254,P47128
Q03254,Q12015
Q03254,P36057
Q03254,Q12186
Q03254,P49018
Q03254,Q04080
Q03254,P43589
Q03254,P36421
Q03254,Q04264
Q03254,P07807
Q03254,P27616
Q03254,P38177
Q03254,P38222
Q03254,P25605
Q03254,P25379
Q03254,P43122
Q03254,P40314
Q03254,Q04083
Q03254,P09620
Q03254,P16965
Q03254,P17649
Q03254,P53275
Q03254,P53050
Q03254,P38851
Q03254,P40491
Q03254,P40575
Q03254,P25335
Q03254,P32460
Q03254,P08432
Q03254,P24004
Q03254,P36137
Q03254,Q12390
Q03254,Q99296
Q03254,P29029
Q03254,P53982
Q03254,Q08270
Q03254,Q12000
Q03254,Q12672
Q03254,P33311
Q03254,P38284
Q03254,P38292
Q03254,P25641
Q03254,Q07376
Q03254,P39101
Q03254,P87275
Q03254,P36093
Q03254,P32385
Q03254,P54113
Q03254,Q12026
Q03254,P14306
Q03254,P20051
Q03254,P38921
Q03254,Q12382
Q03254,Q06608
Q03254,Q04418
Q03254,P38913
Q03254,P40986
Q03254,P38994
Q03254,Q04082
Q03254,P53303
Q03254,P38637
Q03254,Q12745
Q03254,P35202
Q03254,Q04174
Q03254,P33200
Q03254,P38139
Q03254,P38356
Q03254,P52290
Q03254,P50873
Q03254,Q12082
Q03254,Q12504
Q03254,P33416
Q03254,P38992
Q03254,Q04052
Q03254,Q03429
Q03254,Q12034
Q03254,P56508
Q03254,P32660
Q03254,P31787
Q03254,P50276
Q03254,P50088
Q03254,P38776
Q03254,P38857
Q03254,P40540
Q03254,P40514
Q03254,P40497
Q03254,P40433
Q03254,P47053
Q03254,P47044
Q03254,P39535
Q03254,P47096
Q03254,P36052
Q03254,P36038
Q03254,Q05892
Q03254,Q06071
Q03254,P01094
Q03254,P53963
Q03254,P53956
Q03254,P53507
Q03254,P53920
Q03254,Q08110
Q03254,Q08187
Q03254,Q08218
Q03254,Q12351
Q03254,P38909
Q03254,Q08422
Q03254,Q12305
Q03254,Q99332
Q03254,Q08816
Q03254,Q03079
Q03254,P41921
Q03254,Q08971
Q03254,Q06616
Q03254,P39547
Q03254,P38279
Q03254,P54857
Q03254,Q04411
Q03254,P25339
