A,B
P0AE60,P0AB83
P31061,P08312
P22186,P76656
P22188,P45527
P0C0R7,P64631
P45545,P77173
P0A7N9,P77173
P0A6F9,P31665
P22186,P76068
P0AES4,P33344
P0AD03,P0ABW3
P00954,P76632
P69367,P28638
P0AC28,P28638
P0AG24,P37681
P00452,P0A7N9
P0A8P8,Q9XB42
P0A9H1,Q79E92
P69367,P0ADS2
P37690,P60472
P05100,P0AA84
P08394,P76055
P0AG24,P32051
P77179,P29010
P76224,P76257
P08312,P33366
P23909,P08394
P00448,P0A8P8
P08394,P25536
P0ADH5,P64622
P75746,P45552
P0A9A6,P37773
P38394,P75675
P0A8N3,P77735
P69367,P32056
P0A940,P21437
P24202,P0AFB1
P23895,P37690
P0AB83,P00448
P06722,P39367
P0A6G7,P30958
P45799,P15033
P17443,P76102
P0A812,P76165
P0A9A6,P45527
P0A9R7,P0C0R7
P06722,Q47157
P28638,P78067
P25772,P21507
P30149,P77616
P04994,P45552
P07026,Q47274
P0A9A6,P0AAZ4
P00954,P0AB33
P0AE60,P77179
P76210,P0AD03
P0A6F9,P33554
P0A9J0,P0ADX5
P17443,P45545
P77091,Q79E92
P0AAZ4,P38394
P45799,P28917
P24181,P22186
P0A988,P0AB33
P0A6U3,P69367
P75955,P0ADD2
P21507,P45464
P0AAW1,P77173
P25519,P14900
P68739,P03014
P0AE60,P29010
P75745,P0AE42
P29010,Q46897
P0ADI0,P0ADX5
P07639,P46855
P25519,P46855
P15043,P39367
P0A6H1,P0ACI0
P0A7N9,P75672
P06968,P75718
P31060,P28916
P22523,P0AFZ5
P77163,P76102
P28303,P0AFB1
P0A6F9,P42641
P76387,P38394
P06616,P77179
P37690,P0A6X7
P10443,P21507
P36943,P64622
P0A6Q6,P0ADH7
Q79E92,P46856
P21507,P64481
P17802,P00452
P40874,P21507
P0A986,P0AC28
P11557,P28632
P0A809,P0AA97
P09372,P0AB43
P0AFB1,P33228
P0AFB1,P76066
P0ADD7,P78067
P77285,P64503
P76164,P76362
P0AES6,Q46795
P15033,P21893
P28630,P0AFB1
P0A988,P0A9X4
P06134,P0A9R7
P0A6S5,P21645
P17802,P76334
P0A6F9,P33352
Q47270,P0A8P8
P37690,P69367
P64503,P78067
P0A7G6,P76334
P0ABR1,P0AFB1
P07395,Q79E92
P0AC28,Q79E92
P0AA97,P0AFP2
P14900,P0AAV4
P14900,P22525
P07648,P75856
P42641,P77611
P21645,Q46795
P0AG76,P76106
P22186,P75733
P10443,P22525
P0A722,P75856
P69367,P75870
P17952,P76057
P21507,P77546
P0AFB1,P0A8P3
P06616,P00448
P27245,P31665
P0A9A6,Q47684
P75745,P0AA84
P0A7G6,P0C079
P0AFB1,P76210
P0AFB1,P33355
P76072,P77616
P07395,P0ADX5
P64503,P0ADX5
P22525,P77173
P18196,P22186
P17802,P15032
P0A7N9,P0AE42
P06612,P65298
P37009,P0A9A6
P77163,P75746
P0AE60,P0AFQ7
P24202,P0AB43
P08394,P77546
P0AFB1,P76362
P0AA84,P64631
P33344,P45552
P0AES6,P45799
P52627,P0A9R7
P0AFB1,P00448
P31665,Q79E92
Q47274,P69506
P22188,P0A8G9
P0ADH5,P75733
P0C066,P75855
P60844,P76057
P0AG76,P76164
P22186,P39452
P0AE60,P28303
P25519,P17443
P0A722,P77206
P45799,P76482
P25772,P76656
P37001,P64596
P60472,Q79E92
P11557,P17443
P06616,Q47684
P22523,P0AG76
P22188,P0AA84
P06616,P75828
P0A9R7,P75864
P21507,P76072
P0C066,P77163
P08394,P76180
P38506,P07395
P45552,P33366
P60293,P33020
P27296,P0ABW3
P31061,P45545
P0AFB1,P39369
P77163,P76106
P46133,P23895
P36943,P31060
P75920,P76482
P31060,P17802
P25519,P0C0R7
P75745,P0ADD7
P60293,P75745
P0AFB1,P75828
P0A9A6,Q46896
P0A7N9,P11664
P0AFB1,P65298
P30149,P0ADX5
P0AEG6,P45552
P0A6X7,P0A850
P0A7G6,P76072
P0ACG6,P07026
P0A9X4,P33355
P37001,P0ABW3
P06965,P06616
P69367,P0AC28
P0AEN4,P17802
P0A6Y1,P0AFF4
P21507,P66817
P0A7N9,P0C0R7
P07648,P0ADX5
P0A8S1,P45799
P0A9A6,P00448
P24202,P22188
P00448,P0A8G9
P0AE60,P0AFZ5
P25772,P24188
P0A7G6,P0AG11
P31665,P76066
Q47270,P76219
P06722,P76219
P0C066,P33026
P17802,P76482
P33344,Q46898
P37146,Q46858
P07395,P28638
P0AEG6,P77698
P0ADH5,P75920
P76219,P64503
P0A9R7,P76361
P0A7N9,P33026
P0A6Y1,P23909
P0A6X7,P65298
P0A7G6,P75856
P30149,P75955
P0A7G6,P76164
P06616,P76257
P46133,P0AC28
P0A7G6,P0C0R7
P38394,P64622
P11663,P45552
P0A986,P06968
P0C066,P68739
P0AFP2,P31806
P0AFB1,Q2EEP9
P08312,P75737
P17802,P75746
P0AFB1,P76155
P09557,P08394
Q46797,P0AC28
P0A7N9,Q46858
P76210,P76656
P77091,P0C0R7
P0C0R7,P39394
P0A7G6,P43319
P0ABR1,P75855
P77206,P75870
P17802,P24188
P24188,P75955
P0A9R7,P33366
P0A9R7,P39367
P45799,P39375
P06968,P0ADD2
P0AFQ7,P77173
P21507,Q47274
P76162,P76362
P0A6F9,Q46899
P0AAV4,Q46858
P0A7N9,P65298
P21437,P45465
Q46796,P66817
P33229,P0AFB1
P15005,P03825
P23909,P45549
P37681,P39394
P27296,P31121
P09184,P0AD03
P06616,P09184
P09372,P33344
P37001,P08372
P0A7N9,P0A8P3
P77735,P0AA60
P11663,P46855
P60844,P03004
P75745,P0AEI6
P06722,P77607
P0ACF0,P60293
P69826,P75870
P0AEB2,P76102
P37001,P76180
P0ABC7,P64481
P77279,Q46898
P17952,P17802
P0A6X7,P28638
P00582,P0A9E2
P0ACI6,P21645
P15042,P0AG76
P0A6Q6,P0ACF4
Q2EEQ8,P76102
P06616,P52126
P64503,P0AE42
P37024,P0A7G6
P0C079,P0A8P8
P45799,P52061
P45552,P66817
P0ACG6,P0C0R7
P0A986,P0ADX5
P75737,P45551
P36943,P0ADH5
P07026,P38394
P0A6G7,P43319
P08957,P22186
P22939,P31665
P04152,P37007
P14900,P0AA84
P22523,P76057
P21893,P77163
P0A9R7,P76280
P11289,P33366
P37009,P21507
P22186,Q46897
P30149,P0AC28
P30149,P21437
Q47270,P0A7N9
P0AED5,P25531
P24188,P45771
P46133,P78067
P0A9A6,P76362
P0A8P8,Q46866
P10443,P66817
P0A9R7,P03825
P0AEG6,P15043
P30149,P38394
P06616,P77698
P69826,P0AFP6
P28303,P06616
P25772,Q46897
P37690,P0A8P8
P0A6S5,P03825
P0A9A6,P00634
P22188,P76180
P75855,P0AC28
P0AEU7,P0AA60
P0A6S5,P20083
P31121,P0A9X4
P0AEB2,P03825
P69367,P03817
P0AAV4,P31806
P0A809,P0A850
P77285,P0AFQ7
P77223,P29010
P0A9A6,P76180
P0AFB1,P64490
P39394,P76280
P31665,P33924
P03014,P0AA60
P39380,P0A9X4
P0AFP2,P45546
P09184,P45552
P03014,P0A7N9
P0AF08,P0A7N9
P0ABR1,P39310
P0AFQ7,P46856
P75920,P0A850
P21893,P0AB43
P33554,P78067
P0A7G6,P76509
P64503,Q46897
P76155,P66817
Q46898,P0ADX5
P0A7N9,P46855
P06968,Q9Z3A0
P0AAV4,P39375
P25536,P0ADD7
P60472,P45464
P0ACI6,P17952
P31121,P64490
P60293,P76361
P75745,P37681
P25519,Q79E92
P37009,P77173
P0A7N9,P45771
P77611,P23842
P17443,Q46897
P0ABG7,P0AA60
P77163,P75737
P24200,P0A7G6
P52097,P76632
P45799,P0A8P8
P08394,P45552
P45799,P37681
P0AA84,P31806
P08394,P52097
P0ABH0,P0AG76
P22188,P76280
P17443,P0A812
P0ABG4,P21507
P06616,P39452
P21189,P08394
P76164,P11664
P0A7G6,P25536
P14900,P45550
P08394,P15043
P23895,P69425
P22186,P0A7R1
P0ABC3,P0A850
P0ACI0,P75856
P33026,P76102
P52627,P08312
P17802,P0AED5
P45799,P33344
P37056,Q46796
P08372,P0A8P3
P37001,P0A7N9
P0A9A6,P69506
P03004,P0AAV4
P06616,P75745
P21189,P24188
P75920,P0AA60
P37024,P0C0R7
P0C0R7,P25536
P0AE60,P45545
P23909,P45799
P15770,P06968
P69826,P15043
P0A7N9,P0AF48
P0ABH0,P25519
P21507,P76106
Q2EEQ8,P77688
P32051,P77173
P0A7G6,P31665
P28632,P37025
P0A6F9,Q47156
P0A7N9,P77735
P17443,P0AAV4
P06616,P40874
P69826,P08312
P10121,P0AD03
P08394,P09184
P77163,P76361
P0AE60,P76362
P69924,P21507
P76072,Q46897
P24200,P08394
P0A7G6,Q46866
P08312,P77616
P0C0R7,P66817
P08956,P45552
P37024,P0A7N9
P30015,P0A7N9
P21507,P31806
P0A800,P40874
P0AG76,P76055
P22186,P32051
P0ADJ5,P09557
P06710,P76632
P0A6Y1,P65298
P0AEG6,Q93K97
P77546,P45465
P08394,P45549
P0ADX5,P0ADD2
P75920,P43319
P45799,P21189
P0A7G6,P22525
P75920,P76164
P08394,P64503
P0A7G6,P0AED5
P0AE60,P21507
P38394,Q46898
P22186,P45550
P22524,P39394
P07026,P28917
P0A6G7,P22186
P0ACI6,P0A9A6
P0AFB1,P75672
P0AA97,P75855
P0A6U3,P77179
P0A8P8,P11664
P24188,Q46858
P45799,P0A9H1
P0ADH5,P0AFB1
P39367,P39310
P40874,P0AFP2
P0ACG6,P0A6Y1
P0AFB1,P22525
P12295,P0AB43
P0AG76,P0AG11
P0C0R7,P77163
P22188,P0A812
P77179,P76482
P77488,P21437
P76066,P52061
P33554,P45549
P06616,P46855
P0A7G6,P37681
P0ACI6,P25772
P25531,P39369
P0A6F9,P05719
P06616,P24202
P0AAV4,P46856
P03004,P0AD68
P06710,P77285
P0AB52,P76224
P77307,P64490
P45799,P33026
P76219,P11289
P0ADH7,P0A7G6
P77091,P11664
P06616,P39367
P25519,P77688
P32056,P69506
P05100,P0AAV4
P0ABR1,P75745
P28303,P75745
P0ABH0,P15038
P0ACG6,P64490
P0AD03,P76362
P31121,P0A7G6
P27245,P08394
P21189,P0C0R7
P0ABR1,P0C0R7
P20605,P0A7N9
P0A6Y1,P32167
P21507,P45771
P0A7N9,P31665
P08394,Q47157
P69367,P75855
P0AE60,P76387
P10121,P15042
P20605,P08394
P27838,P21893
P75733,P45465
P68739,P0A6P7
P31665,P43319
P0ACI6,P22188
P06616,P0A8G9
P77555,P06710
P30149,P77279
P0A7G6,P77279
P10443,P0AAV4
P0AFB1,P64453
P28631,P31121
P69826,P77170
P75855,P78067
P0AEN4,P76656
P24228,P0A9X4
P21507,P00954
P0A7N9,Q2EEP9
P00954,P43319
P40874,P64619
P00903,P45771
P0ABC7,P22188
P77285,P29010
P17802,P76224
Q46866,P64490
P31061,P76362
P0ADJ5,P0A8N3
P24202,P0A8P8
P06722,P11663
Q47270,P20083
P0AEN4,P0AFB1
P0ABW3,P45552
P0A6X7,P38394
P0AAP5,P77688
P0AFB1,P75856
P28632,P0AB43
P10121,P32051
P0A8G9,P76362
P0A7N9,P0ABW3
P42641,P12295
P0A9R7,P17802
P17994,P45552
P50465,P39394
P22188,P64619
P0A7G6,Q47157
P36943,P15032
P69425,P78067
P0ACI6,P0AD35
P0C066,P21507
P37009,P08394
P25772,P08394
P0A7G6,P21893
P0A7N9,P25536
P0A809,P45546
P77163,P45552
Q46897,P45552
P28632,P45552
P15770,P37690
P75733,P25531
P07395,P77688
P00452,P31665
P15042,P52097
P06616,Q47270
P52097,P0AFQ7
P43329,P08312
P0A7G6,P0ABW3
P0AFQ7,P64631
P10121,P45550
P77555,P37690
P37001,P39394
P08312,P77206
P24228,P0AG76
P50465,P75733
P24228,P75745
P0AB83,P03014
P06616,P76162
P0ABC7,P29010
P0AES6,P64503
P04395,P76362
P15042,P21507
P06616,Q93K97
P00903,P0C0R7
P0A8P8,P46855
P25888,Q9Z3A0
P77698,P39369
P0ABW3,P77173
P14900,P0AA97
P0AED5,P75745
P0AGE0,P0AED5
P0ADH7,Q46858
Q47274,P45527
P36943,P15005
P75733,P77688
P0A729,P76165
P22186,P76180
P25519,P64481
P21507,P0ABW3
P77607,P77509
P0AEE8,P0C066
P0A7N9,Q79E92
P43319,P77173
P45799,P75733
P21645,P24188
P08312,P04152
P15038,P77163
P0AB43,P76165
P22186,P0AGD3
P0A8G9,P0A8P3
P09372,P0ADX5
P0A6Y1,Q2EEP9
P0A9A6,P45795
P0A6F9,P0A6Y1
P0AFB1,P0C079
P17802,P76257
P22188,P33341
P76057,Q46796
P45799,Q46796
P0A7N9,P66817
P52627,P0AFB1
P76182,P64622
P17443,P45550
P10443,P45550
P08394,P0AF48
P0AFB1,P0AF48
P0A7N9,P77688
P21507,P46856
P45799,P0AG76
P0A9X4,P77279
P06722,Q47274
P21893,P75733
P17802,P75737
P0C0R7,P75745
P0A9R7,P50465
P0A7G6,P75864
P75745,P38134
P52097,P0AB33
P24188,P0AFQ7
P0A7N9,P77285
P0A968,P0A809
P06616,P64622
P75745,P0ADX7
P45799,P25531
P06968,P0ADH5
P0AA84,P46856
P45545,P45771
P69367,P30149
P0ABG7,P76102
P0AFQ7,P76224
P0A6Y1,P0AD03
P22525,Q46796
P42641,P76656
P0A9R7,P45552
P05719,P38394
P0A6X7,P75855
P37773,P38134
P76164,P0AD03
P17952,P0A809
P0AB43,P77509
P06616,P37146
P0A7N9,P45550
P50465,P45552
P36943,P22939
P17802,P77279
P03004,P31062
P60472,P75920
P0ACI6,P0AFQ7
P04395,P0AB43
P08394,P76057
P38506,P76102
P0AE60,P76165
P04994,P76165
P0ABC7,P09184
P22188,P0AD35
P0A7G6,P37128
P0A9R7,P0AFF4
P0A8P8,P45545
P39380,P45799
P37025,P0AA97
P0A7G6,P0AAP5
P24202,P75733
P06616,P75920
P30958,P77179
P08312,P78067
P0A850,P76257
P24228,P21507
P08312,P52133
P18196,P0A8P8
P0ADH7,P0A8P8
P21507,P52061
P09557,P0C0R7
P0AFZ5,P45546
P77179,P45552
P37024,P45799
P31121,P45799
P15286,P0A7N9
P24200,P39394
P31121,Q2EEQ8
P50465,P77173
P00903,P77173
P0AEG6,P0AAP5
P0A812,P38134
P0AFQ7,P76066
P0AFQ7,P76210
P0ACI6,P15042
P08312,P21893
P33554,P66817
P37146,P31806
P0A7G6,Q9XB42
P33344,P46856
P37009,P22186
P0C0R7,P0AAP5
P77163,P76509
P0A6F9,P77509
P06136,P12295
P0AFQ7,P0AE42
P06616,P0AE42
P0C0R7,Q46897
P00448,P0AA60
P0AFZ5,P45552
P06968,P03817
P0A9A6,P0ABC3
P45552,P45795
P25519,P17952
P69367,P0AA97
P0ADX5,Q47688
P37001,P75733
P05100,P75745
P0ABR1,P75870
P08394,P24188
P08394,P04152
P22523,P15033
P03004,P76164
P0C0R7,P33352
P0ADJ5,P33026
P23910,P06616
P37024,P08394
P31062,P08394
P45550,P45465
P76057,P45545
P0A6Y1,P45550
P25519,P45552
P0AFF4,P0A7N9
P77179,P39310
Q47157,P39394
P0A988,P77688
P0AFB1,P45771
P0A8R4,P77173
P21507,Q47156
P0A7G6,P75828
P06616,P33228
P27296,P76068
P21507,P29010
P37001,P0A809
P08312,P0AED5
P09557,P0ABW3
P75733,P76509
P0ACI6,P08394
P05523,P0C0R7
P76055,P45552
P39369,P39394
P0A7N9,P28917
P45552,P43319
P0ADI0,P69506
P11557,P14900
P18196,Q47157
P22186,P75675
P06710,P76011
P25519,P30015
P0C066,P07395
P0AEK0,P64490
P08394,P0AED5
P09184,P33020
P20605,P0A7G6
P52097,P52061
P0A7G6,P0A8P3
P03004,P0A9H1
P60472,P66817
P0AFH0,P39394
P45552,P39399
P77546,P46856
P0ADH5,P69506
P0ABC3,P17443
P39367,Q47688
P0C066,P0AFP2
P25772,P75733
P77091,P0AAW1
P77488,P0AB43
P15038,P0AB43
P0A9R7,P0AFH0
P0A7G6,P32051
P38394,P76257
P60293,P0A809
P04395,P0A7G6
P07639,P21893
P17443,P11664
P64503,P11663
P08370,P45465
P0A9A6,P00903
P0A7G6,P45545
P0AE60,P45550
P0A812,P45552
P0AAP5,P77173
P0A9R7,P0A940
P10443,P28630
P0AFH0,P75745
P0A9E2,P75745
P10443,P0AA84
P60472,P0AB33
P14900,P0C079
P0A7G6,P77285
P77091,P76362
P0A9X4,Q46899
P75745,Q46796
P77555,P76655
P08312,P45552
P06616,P37681
P60240,P25519
P06968,P39394
P0AFB1,P0AGB0
P21507,Q2EEP9
P0A850,P0AB43
P0AFQ7,P76108
P75733,P64453
P21507,P64453
P0ABH0,P0A809
P77163,P17994
P0A6F9,Q46897
P07639,P0A8P8
P0A6U3,P0A8I1
P0A7N9,P52061
P28917,P66817
P22939,P64596
P76334,P45552
P0A6G7,P0A9R7
P0ACI6,P05523
P38506,P0A7N9
P0A8G9,P38394
P45799,P0AAV4
P08506,P0AA84
P18196,P25888
P0A6S5,P22524
P06616,P22525
P0A7G6,P38134
P0A6X7,P40874
P17802,P77163
P0AE60,P32051
P0A9P6,P32051
P0A6X7,P76165
P21507,P76210
P69428,P76509
P24202,P0A7G6
P0A988,P08394
P37056,P08370
P0A8R4,P45465
P0AEE8,P66817
P0AAV4,P64631
P75746,P39394
P75920,P77173
P0A6F9,P69506
P0A6U3,P0AFP2
P52627,P75745
P37773,P36566
P37025,P24188
P0A7G6,P77546
P76180,P76226
P0A9R7,P77788
P77735,P76361
P42641,P23842
P0ABR1,P0A7G6
P0AFF4,P0A7G6
P50465,P08394
P25772,P08372
P76362,P45465
P27245,P45545
P0A7G6,P45550
P21507,P45552
P08394,P28912
P76102,P32167
P08394,P77688
P08372,P43319
P31665,P46856
P77091,P31665
P0A6X7,P77206
P77179,P0AA84
P0AFH0,P0AB43
P08394,P76011
P0A7N9,P0AB52
P0A968,P0A6X7
P0A9E2,P76219
P31061,P0A7G6
P0ACG6,Q46796
P0A809,P45552
P0A6F9,P0AES6
P0ABG4,P25519
P10443,P25519
P0A7N9,Q9XB42
P24188,P77688
P0AB43,P0AEI6
P25519,P31665
P08506,P10443
P22186,P0C079
P00903,P33344
P69367,P0A7G6
P30015,P0A7G6
P0A7M2,P08370
P17952,P33554
P45799,P39834
P39369,P76656
P0A6F9,P45551
P28632,P0A7N9
P21507,P39367
P25519,P39375
P77788,P39394
P75955,P43319
P42641,P75733
Q46812,P75745
P22186,P0AA84
P22523,P64503
P77206,P0ABW3
P0A722,P21507
P25519,P23909
P36943,Q46901
P0ADH5,P17802
P03004,P05523
P0A6Q6,P25519
P0A7G6,Q47156
P37146,P75733
P15770,P0AAV4
P23367,P03014
P03014,P76257
P64503,P0A9H1
P38506,P66817
P76632,P45549
P45545,P25531
P77091,P32664
P37056,P77173
P06134,P0AD68
P39380,P0AA97
P03014,P75733
P33229,P0AAV4
P0A6X7,P60293
P0C0R7,P0AB33
P45799,P0AB43
P0A7N9,P0AD35
P08312,P11289
P77307,P0AE42
P0AG76,Q46858
P76362,P45550
P0AAV4,P28912
P0A809,P05100
P77788,P0A7N9
P07648,P0A7M2
P45527,P25531
P0A7G6,P0AF48
P28303,P25519
P08506,P39310
P24188,Q79E92
P08506,P0A9A6
P77285,P77307
P37146,P75745
P08394,P0AB33
P0A7N9,P76226
P32051,P76362
P75745,P76482
P0A7G6,P77509
P37025,P21507
P08372,P0A8P8
P11289,P0ADX5
P31061,P45550
P04152,P45552
P0AAV4,P32128
P0AFQ7,P31806
P37009,P25519
P0ADH7,P25519
P08394,Q9XB42
P75745,P28917
P0A812,P46856
P08506,P17952
P0AES4,P31665
P25772,P0AAV4
Q47270,P75745
P08394,P25888
P09557,P22523
P0A809,P75856
P0AE60,P0ABR1
P30149,P0AB43
P06616,P77546
P45799,P76164
Q47270,P0AB83
P00903,P76224
P0AEG6,P64503
P00903,P33554
P21507,Q46796
P0AE60,P0AA60
P0A986,P20083
P0A7N9,P39834
P0A9A6,P64596
P05523,P45545
P15042,P45550
P0AB43,P37681
P31665,Q9Z3A0
P06616,P08956
P0ACG6,Q2EEQ8
P04994,P28917
P24228,P43319
P06616,P00634
P09184,P75733
P24202,P75745
P0AE60,P50465
P05050,P60293
P17802,P29010
P0A9X4,P77285
P0A8P8,P09030
P0ABG4,P0A809
P0AFQ7,P0AD35
P15286,P21507
P37009,P0A7G6
P0C0R7,Q46795
P23910,P0AEG6
P08372,P0C0R7
P0A7G6,P28912
P31060,P22186
P17443,P0AA84
P33224,P75955
P76155,P76108
P0A7G6,P0AD35
P0AFB1,P37146
P0ADJ5,Q46897
P00954,P08370
P46133,P0ADX5
P0ABR1,P0A7N9
P0AEE8,P0A7N9
P06616,P0AF48
P37146,P43319
Q46897,P77173
P0AES6,P31062
P0ADH5,P15033
P0AGD3,P76165
P30149,P78067
P31665,P78067
P22188,P76387
P60293,P76387
P0A6Y1,P33026
P0A7N9,P12295
P0C0R7,P76632
P0A7N9,P21437
P0AFB1,P0AA60
P0AD68,P77616
P21645,P0AFB1
P0AB43,P25536
Q46797,P45545
P76387,P45552
P17443,P43319
P0A8J8,P75733
P33026,P0AAV4
P30015,P75745
P0ACI6,P0AA84
P39380,P0AA84
P0A9A6,P0AB33
Q47270,P0AB43
P60472,P76108
P0A6F9,P77788
P60472,P76387
P37009,P15042
P0AB43,P0A8P3
P69367,P69425
P0A7G6,P00448
P11289,P39367
P0A9H1,P39375
P52097,P43319
P45527,P77173
P0A6U5,P77173
P05100,P0AFP2
P60293,P75949
P0C0R7,P76108
P0ADH5,P77179
P0A6Q6,P21507
P43329,P0A7G6
P52627,P0A7G6
P21893,P11664
P0AFQ7,Q46866
P0C0R7,P76656
P0A6Y1,P0A9H1
P0AEE8,P0AFB1
P31121,P00954
P20605,P25519
P0A9E2,P28917
P03014,P75745
P0AFP2,P0AA84
P0A6X7,P36566
P05523,P24188
P22525,P0AFQ7
P0A9R7,P76210
P0AB52,P76257
P77307,P33366
P40874,Q46896
P03825,Q46901
P09557,P08370
P75920,Q46797
P07639,P0AEG6
P21507,P21437
P08506,P0C0R7
P42641,P45545
P77091,P45545
P0A6X7,P45549
P0A6U5,P0A7N9
P45550,P25531
P28632,P25531
P08372,P39369
P76164,P43319
P21893,P45464
P15006,P77607
P06710,P0AAP5
P0A6X7,P0AAV4
P0AG11,P75745
P00452,P75745
P25519,P50465
P00452,P75855
P25519,P38134
P12295,P0AFQ7
P27245,P76057
P0C0R7,P76165
P22188,P77179
P17443,P76362
P0AED5,P23842
P0A7M2,P52133
P77788,P0A7G6
P0ADI0,Q46897
P24228,P0A8P8
P76072,P0AA60
P0A6Q6,P76656
P0A8P8,P28638
P30015,P45799
P0A6Q6,Q9XB42
P45550,Q79E92
P25519,P0AEI6
P0AE60,P45795
P31062,P0AAV4
P0AAV4,P0AA84
P60472,P0AAZ4
P23909,P22525
P06616,P75949
P0A9R7,P76011
P0A7N9,P76072
P37009,P31061
P77179,P76164
P08394,P76224
P33026,P76362
P25519,P0AD35
P17802,P21507
P0A6G7,P0AEG6
P0AG76,P0AA60
P30958,P0AA60
P0ABR1,Q46858
P0A9A6,P0A8R4
P0AFQ7,P45546
P75920,P05100
P0ABR1,P25519
P0A7N9,P39375
P0AFQ7,P76106
P0A6U5,P0AA97
P10121,P77206
P0AD68,P77279
P0A6Y1,P75745
P0A6X7,P22525
P0AFB1,P24188
P22186,P03014
P69826,P03014
P08312,P0AG11
P25519,P0C079
P0A7G6,P09030
P24188,P78067
P21507,P64490
P09557,P76362
P05100,P76362
P23895,P32056
P0AB43,P33344
P0A6F9,P33355
P75920,Q46901
P0ABW3,Q46797
P31665,P0AC28
Q46796,P11664
P08372,P21437
P75745,Q46858
P0AB43,P45545
P31121,P0A7N9
P0ACI6,P28917
P08394,P0AEI6
P13458,P77173
P28632,P22186
P08506,P0AA97
P0AFB1,Q47156
P11663,Q47688
P28303,P0AG76
P37024,P75745
P0AFQ7,P76011
P0AE60,P77766
P0A7N9,P76066
P18196,P76100
P06965,P32051
P0AB43,P64481
Q47150,P0A7G6
P0A6X7,P23909
P75920,P0A8P8
P0A8A2,P0AA60
P76072,P66817
Q47150,P0A7N9
P75745,P0AF48
P00634,P38394
P0AAW1,P38394
P76362,P45771
P30958,P75745
P33229,P75920
P17952,P24188
P28632,P18196
P0A7G6,P76108
P0ABC7,P76165
P76057,P33924
P22188,P04994
P0A9R7,P11289
P25519,P0AA60
P39452,P76656
P37773,P0C0R7
P0A7G6,P0A8J8
P76362,P32128
P00903,P39375
P15042,P0A722
P0AE60,P0AA84
P0A6H1,P60293
P45552,P76068
P08370,P78067
Q47270,P76257
P0A6Q6,P64490
P08394,P76280
P31121,P33352
P08394,P33026
P75920,P77509
P0AFH0,P08394
P0AE60,P69826
P38506,P45799
P45799,Q2EEP9
P0AB43,P28917
P0A7G6,P28917
P25519,P28917
P33026,P43319
P25519,P22186
P33026,P0AA97
P27838,P0AA84
P0A9R7,P15038
P0A8S1,P0AB43
P0A7G6,P04152
P0A7N9,P76055
P45799,P77546
P0AFB1,P76165
P0AFQ7,P76226
P08394,P76226
Q47688,P64490
P25519,P09184
P21507,P76362
P69826,P15042
P76164,Q46897
P0A9R7,Q46796
P15770,P0AEG6
P23909,P0A8P8
P28917,P0A9H1
P22523,P66817
P0ACG6,P03825
P37025,P0A7N9
P37009,P0A7N9
P0A6Y1,P0A7M2
P31121,P0AG76
P05523,P75733
P0A9R7,P75746
P0C0R7,P0AA84
P0A9A6,P75828
P31061,P0AB43
P0A6Y1,P76165
P32056,P77285
P60240,P0AB83
P77788,P08312
P0A9R7,P00452
P0ACI6,P04994
P0A6Q6,P0A776
P09557,P11664
P0ADJ5,P21437
P76219,P76656
P25531,P66817
P64619,P45552
P0AA60,P0AF48
P15038,P25519
P0AA60,P0ADD2
P0A9X4,P76106
P08312,P77688
P0A9R7,P77607
P05719,P77735
P36566,P75745
P23909,P75745
P06616,P15032
P14900,P32051
P0A988,P31121
P46133,P33924
P0ABC7,P69924
P0A6F9,P0ABW3
P21507,P0AE42
P0A9A6,P39452
P06722,Q46899
P0A8P8,P21437
P46855,Q46858
P06616,P39834
P0AEG6,P0A9H1
P75733,P66817
P38394,P25536
P0A7G6,P46855
P0AEG6,P0A9R7
P0ACI6,P25531
P28632,P39375
P0AE60,P08957
P06710,P0ADD7
P25519,Q9XB42
P00448,P75745
P75920,P75856
P60293,P75864
P0A6F9,P75864
P18196,P40874
P0A6F9,P04152
P21507,P76155
P0C079,P0A812
P06616,P76509
P17952,P21507
P06722,P0AE42
P43329,P08394
P0ACI6,Q46797
P0A7N9,P45545
P45527,P45552
P69924,P0A7N9
P0A6U3,P0A8J8
P0A9R7,P32167
P75733,P0AF48
P22525,P31806
P0ADH5,Q47270
P15038,P75745
P0C079,P75745
P25772,P75745
P36943,P75746
P22188,P0AAZ4
P77206,P0AFQ7
P27245,P0AB43
P09030,P0AB43
P06134,P77163
P28917,P32051
P25519,P27245
P0AAW1,P76224
Q46797,P78067
P31061,P76226
P75733,P0ABW3
P0ACI6,P08372
P0A7G6,Q46812
P0ACF4,Q46858
P0AB43,P66817
P15042,P0AFB1
P0AE60,P24228
P0C0R7,P64622
P18196,P00903
P75745,P28912
P0AA97,Q79E92
P0AA97,P45771
P12295,P45795
P28632,P17443
P30149,P31665
P60472,P31665
P25519,P31062
P39380,P75745
P0ACB0,P0AB43
P36943,P76068
P52627,P77163
P0ADI0,P76219
P06616,P76219
P28917,P76362
P75920,P52133
P33229,P0A7G6
P21693,P0AA60
P38506,P45551
P25519,P28632
P0ADH5,P38394
P0A7G6,P77688
P0A8R4,P46856
P75733,P45771
P0AAV4,P45771
P28632,P14900
P76072,P0A8G9
P15042,P0AAV4
P0C0R7,P0AAV4
P0AF08,P75745
P10441,P0AB33
P25519,P64453
